city,state,longitude,latitude
SOUTH PLAINS,TX,34.0715,-101.303
SOUTH PLYMOUTH,NY,42.6248,-75.6528
SOUTH POINT,OH,38.4652,-82.5012
SOUTH POMFRET,VT,43.6971,-72.508
SOUTH PORTLAND,ME,43.6301,-70.2921
SOUTH PORTSMOUTH,KY,38.5652,-82.9166
SOUTH PRAIRIE,WA,47.1383,-122.097
SOUTH RANGE,MI,47.0719,-88.652
SOUTH RANGE,WI,46.5688,-91.9352
SOUTH RICHMOND HILL,NY,40.6868,-73.823
SOUTH RIVER,NJ,40.4427,-74.3783
SOUTH ROCKWOOD,MI,42.0511,-83.271
SOUTH ROXANA,IL,38.8225,-90.0583
SOUTH ROYALTON,VT,43.7771,-72.5283
SOUTH RUTLAND,NY,43.9517,-75.7678
SOUTH RYEGATE,VT,44.1978,-72.1104
SOUTH SAINT PAUL,MN,44.8903,-93.0499
SOUTH SALEM,NY,41.2543,-73.5427
SOUTH SALEM,OH,39.3285,-83.2429
SOUTH SAN FRANCISCO,CA,37.6547,-122.408
SOUTH SEAVILLE,NJ,39.0565,-74.8166
SOUTH SHORE,KY,38.7148,-82.9366
SOUTH SHORE,SD,45.1007,-97.0364
SOUTH SIOUX CITY,NE,42.4597,-96.4571
SOUTH SOLON,OH,39.7485,-83.5314
SOUTH STERLING,PA,41.2592,-75.3731
SOUTH STRAFFORD,VT,43.844,-72.3785
SOUTH SUTTON,NH,43.3042,-71.9289
SOUTH TAMWORTH,NH,43.8839,-71.2577
SOUTH THOMASTON,ME,44.1152,-69.1329
SOUTH UNION,KY,36.8692,-86.6632
SOUTH VIENNA,OH,39.9577,-83.6145
SOUTH WALES,NY,42.7168,-78.5435
SOUTH WALPOLE,MA,42.1004,-71.2709
SOUTH WATERFORD,ME,44.5662,-70.6616
SOUTH WAYNE,WI,42.5799,-89.9317
SOUTH WEBSTER,OH,38.8197,-82.728
SOUTH WELLFLEET,MA,41.8005,-70.0768
SOUTH WEST CITY,MO,36.6213,-94.513
SOUTH WHITLEY,IN,41.0712,-85.511
SOUTH WILLIAMSON,KY,37.4887,-82.3101
SOUTH WILLINGTON,CT,41.8115,-72.3088
SOUTH WILMINGTON,IL,41.1719,-88.2673
SOUTH WINDHAM,CT,41.6741,-72.1723
SOUTH WINDHAM,ME,44.4081,-70.4707
SOUTH WINDSOR,CT,41.8342,-72.5646
SOUTH WOODSTOCK,CT,41.9439,-71.9453
SOUTH WOODSTOCK,VT,43.5659,-72.5341
SOUTH YARMOUTH,MA,41.8241,-70.0843
SOUTHAMPTON,MA,42.23,-72.7285
SOUTHAMPTON,NY,40.8839,-72.3958
SOUTHAMPTON,PA,40.1868,-75.0071
SOUTHARD,OK,36.0581,-98.5884
SOUTHAVEN,MS,34.9627,-89.9764
SOUTHBOROUGH,MA,42.2968,-71.5332
SOUTHBRIDGE,MA,42.1292,-72.0312
SOUTHBURY,CT,41.4709,-73.2408
SOUTHEASTERN,PA,40.3292,-79.9379
SOUTHERN PINES,NC,35.1906,-79.4043
SOUTHFIELD,MA,42.1987,-73.2785
SOUTHFIELD,MI,42.4771,-83.2609
SOUTHFIELDS,NY,41.3324,-74.1139
SOUTHGATE,MI,42.2578,-83.2859
SOUTHINGTON,CT,41.6048,-72.8719
SOUTHINGTON,OH,41.2836,-80.9528
SOUTHLAKE,TX,32.9485,-97.1524
SOUTHMAYD,TX,33.6024,-96.7573
SOUTHMONT,NC,35.6605,-80.2836
SOUTHOLD,NY,40.9223,-72.6371
SOUTHPORT,CT,41.1434,-73.2899
SOUTHPORT,ME,43.9356,-69.5296
SOUTHPORT,NC,33.9663,-78.2381
SOUTHSIDE,TN,36.3611,-87.3163
SOUTHSIDE,WV,38.725,-82.0275
SOUTHVIEW,PA,40.3282,-80.2563
SOUTHWEST,PA,40.3602,-79.4398
SOUTHWEST HARBOR,ME,44.3909,-68.2616
SOUTHWICK,MA,42.0666,-72.5412
SOUTHWORTH,WA,47.5104,-122.499
SPADE,TX,34.0689,-102.351
SPALDING,ID,46.4003,-116.805
SPALDING,MI,45.6777,-87.4852
SPALDING,NE,41.6881,-98.3633
SPANAWAY,WA,47.0585,-122.416
SPANGLE,WA,47.4387,-117.37
SPANGLER,PA,40.6351,-78.7692
SPANISH FORK,UT,40.0699,-111.649
SPANISH FORT,AL,30.6674,-87.9221
SPANISHBURG,WV,37.4605,-81.1128
SPARKILL,NY,41.0838,-74.0613
SPARKMAN,AR,33.9143,-92.8532
SPARKS,GA,31.2129,-83.4121
SPARKS,NE,42.5426,-101.126
SPARKS,NV,39.5417,-119.734
SPARKS,OK,35.6104,-96.8146
SPARKS GLENCOE,MD,39.5264,-76.7156
SPARLAND,IL,41.0066,-89.348
SPARR,FL,29.3268,-82.1046
SPARROW BUSH,NY,41.3769,-74.4597
SPARROWS POINT,MD,39.2296,-76.4455
SPARTA,GA,33.2571,-83.0892
SPARTA,IL,38.1081,-89.7265
SPARTA,KY,38.7312,-84.8958
SPARTA,MI,43.1577,-85.6836
SPARTA,MO,36.9934,-93.0396
SPARTA,NC,36.4952,-81.141
SPARTA,NJ,41.0406,-74.7182
SPARTA,OH,40.5289,-82.8229
SPARTA,TN,35.9439,-85.4392
SPARTA,VA,38.0094,-77.2251
SPARTA,WI,43.9499,-90.7528
SPARTANBURG,SC,34.9439,-81.9287
SPARTANSBURG,PA,41.6673,-80.0973
SPAVINAW,OK,36.3963,-95.0497
SPEAKS,TX,29.348,-96.9003
SPEARFISH,SD,44.482,-103.844
SPEARMAN,TX,36.2264,-101.294
SPEARSVILLE,LA,32.9165,-92.5746
SPEARVILLE,KS,37.7299,-99.7158
SPECULATOR,NY,43.6676,-74.4569
SPEED,NC,35.9159,-77.5855
SPEEDWELL,TN,36.484,-83.8233
SPEEDWELL,VA,36.8023,-81.2063
SPEER,IL,40.9872,-89.652
SPELTER,WV,39.3465,-80.3206
SPENCER,IA,43.1329,-95.1779
SPENCER,ID,44.2718,-112.306
SPENCER,IN,39.3133,-86.7564
SPENCER,MA,42.2548,-72.0656
SPENCER,NC,35.6917,-80.4327
SPENCER,NE,42.8727,-98.7016
SPENCER,NY,42.2031,-76.4712
SPENCER,OH,41.0818,-82.0523
SPENCER,OK,35.5401,-97.3876
SPENCER,SD,43.7236,-97.5814
SPENCER,TN,35.6778,-85.4344
SPENCER,VA,36.5939,-80.0052
SPENCER,WI,44.8052,-90.1411
SPENCER,WV,38.7777,-81.3643
SPENCERPORT,NY,43.1857,-77.8306
SPENCERTOWN,NY,42.3311,-73.5298
SPENCERVILLE,IN,41.3029,-84.9024
SPENCERVILLE,MD,39.1223,-76.9722
SPENCERVILLE,OH,40.7321,-84.1597
SPENCERVILLE,OK,34.0117,-95.5737
SPEONK,NY,40.9223,-72.6371
SPERRY,IA,40.9204,-91.2089
SPERRY,OK,36.2985,-95.9516
SPERRYVILLE,VA,38.6128,-78.2276
SPICELAND,IN,39.9173,-85.4508
SPICER,MN,45.1649,-95.0201
SPICEWOOD,TX,30.3972,-97.8201
SPICKARD,MO,40.2179,-93.5891
SPILLVILLE,IA,43.2032,-91.9441
SPINDALE,NC,35.3545,-81.9211
SPINNERSTOWN,PA,40.3286,-75.1028
SPIRIT LAKE,IA,43.407,-95.1218
SPIRIT LAKE,ID,47.9445,-116.812
SPIRITWOOD,ND,46.9865,-98.5219
SPIRO,OK,35.2649,-94.5599
SPIVEY,KS,37.4912,-98.21
SPLENDORA,TX,30.2555,-95.1833
SPOFFORD,NH,42.8707,-72.2394
SPOKANE,MO,36.8543,-93.2928
SPOKANE,WA,47.6535,-117.411
SPOONER,WI,45.922,-91.8117
SPOTSWOOD,NJ,40.3857,-74.3932
SPOTSYLVANIA,VA,38.1829,-77.6993
SPOTTSVILLE,KY,37.8404,-87.547
SPOUT SPRING,VA,37.3442,-78.9182
SPRAGGS,PA,39.7447,-80.2145
SPRAGUE,NE,40.6267,-96.7456
SPRAGUE,WA,47.2998,-117.978
SPRAGUE,WV,37.7873,-81.1951
SPRAGUE RIVER,OR,42.487,-121.531
SPRAGUEVILLE,IA,42.0984,-90.479
SPRAKERS,NY,42.842,-74.446
SPRANKLE MILLS,PA,41.1411,-78.9629
SPRAY,OR,44.7801,-119.914
SPRECKELS,CA,36.6261,-121.655
SPRING,TX,30.0653,-95.3884
SPRING ARBOR,MI,42.2729,-84.6056
SPRING BRANCH,TX,29.8814,-98.4086
SPRING BROOK,NY,42.8072,-78.6676
SPRING CHURCH,PA,40.6168,-79.4798
SPRING CITY,PA,40.147,-75.6054
SPRING CITY,TN,35.6935,-84.8198
SPRING CITY,UT,39.4671,-111.466
SPRING CREEK,NV,40.7519,-115.596
SPRING CREEK,PA,41.92,-79.4482
SPRING CREEK,TN,35.7668,-88.6839
SPRING DALE,WV,38.0413,-81.0648
SPRING GAP,MD,39.601,-78.6871
SPRING GARDEN,AL,33.9778,-85.5521
SPRING GLEN,NY,41.6639,-74.4245
SPRING GLEN,PA,40.6258,-76.6218
SPRING GREEN,WI,43.23,-90.0401
SPRING GROVE,IL,42.3673,-88.2526
SPRING GROVE,MN,43.571,-91.6358
SPRING GROVE,PA,39.9445,-76.7758
SPRING GROVE,VA,37.1695,-76.9675
SPRING HILL,FL,28.4848,-82.564
SPRING HILL,KS,38.7893,-94.7884
SPRING HILL,TN,35.7124,-86.9017
SPRING HOPE,NC,35.9448,-78.093
SPRING HOUSE,PA,40.1859,-75.2324
SPRING LAKE,MI,43.0766,-86.1954
SPRING LAKE,MN,47.6359,-93.922
SPRING LAKE,NC,35.1891,-78.9772
SPRING LAKE,NJ,40.176,-74.0313
SPRING MILLS,PA,40.8837,-77.5187
SPRING MOUNT,PA,40.2759,-75.4618
SPRING PARK,MN,44.9369,-93.6303
SPRING RUN,PA,40.1734,-77.7092
SPRING VALLEY,CA,32.731,-116.972
SPRING VALLEY,IL,41.4235,-89.5068
SPRING VALLEY,MN,43.6897,-92.3346
SPRING VALLEY,NY,41.1158,-74.0474
SPRING VALLEY,OH,39.6083,-84.026
SPRING VALLEY,WI,44.7819,-92.2838
SPRINGBORO,OH,39.4658,-84.1463
SPRINGBORO,PA,41.8004,-80.3714
SPRINGBROOK,IA,42.1648,-90.4984
SPRINGBROOK,WI,45.9452,-91.6754
SPRINGDALE,AR,36.1782,-94.1434
SPRINGDALE,MT,45.3333,-110.477
SPRINGDALE,PA,40.4344,-80.0248
SPRINGDALE,UT,37.1862,-113.014
SPRINGDALE,WA,48.0022,-117.829
SPRINGER,NM,36.6037,-104.859
SPRINGER,OK,34.3045,-97.1344
SPRINGERTON,IL,38.1502,-88.216
SPRINGERVILLE,AZ,34.1189,-109.286
SPRINGFIELD,AR,35.2445,-92.615
SPRINGFIELD,CO,37.3715,-102.677
SPRINGFIELD,GA,32.3697,-81.3618
SPRINGFIELD,ID,43.0803,-112.673
SPRINGFIELD,IL,39.8018,-89.6533
SPRINGFIELD,KY,37.7342,-85.2106
SPRINGFIELD,LA,30.3874,-90.5887
SPRINGFIELD,MA,42.1026,-72.5851
SPRINGFIELD,ME,45.5199,-68.6474
SPRINGFIELD,MN,44.2534,-94.9035
SPRINGFIELD,MO,37.1968,-93.2871
SPRINGFIELD,NE,41.067,-96.1848
SPRINGFIELD,NH,43.4938,-72.047
SPRINGFIELD,NJ,40.7011,-74.3163
SPRINGFIELD,OH,39.9244,-83.8067
SPRINGFIELD,OR,44.054,-122.977
SPRINGFIELD,PA,39.9319,-75.3416
SPRINGFIELD,SC,33.5171,-81.2698
SPRINGFIELD,SD,42.8817,-97.9262
SPRINGFIELD,TN,36.5135,-86.8886
SPRINGFIELD,VA,38.7779,-77.1797
SPRINGFIELD,VT,43.4097,-72.5861
SPRINGFIELD,WI,42.636,-88.416
SPRINGFIELD,WV,39.3141,-78.6594
SPRINGFIELD CENTER,NY,42.8388,-74.859
SPRINGFIELD GARDENS,NY,40.6645,-73.7559
SPRINGHILL,LA,32.7715,-93.4061
SPRINGLAKE,TX,34.2332,-102.307
SPRINGPORT,IN,40.0111,-85.3838
SPRINGPORT,MI,42.3782,-84.6301
SPRINGS,PA,39.748,-79.1237
SPRINGTOWN,PA,40.3286,-75.1028
SPRINGTOWN,TX,32.8086,-97.6932
SPRINGVALE,ME,43.4659,-70.7483
SPRINGVIEW,NE,42.8364,-99.747
SPRINGVILLE,AL,33.7059,-86.4032
SPRINGVILLE,CA,36.1265,-118.928
SPRINGVILLE,IA,42.0633,-91.4719
SPRINGVILLE,IN,38.9414,-86.5844
SPRINGVILLE,NY,42.5383,-78.6852
SPRINGVILLE,PA,41.8203,-75.8046
SPRINGVILLE,TN,36.2954,-88.1572
SPRINGVILLE,UT,40.1807,-111.563
SPRINGWATER,NY,42.6355,-77.5945
SPROTT,AL,32.5912,-87.2717
SPROUL,PA,40.2711,-78.4588
SPRUCE,MI,44.7923,-83.4894
SPRUCE CREEK,PA,40.4025,-77.967
SPRUCE HEAD,ME,44.0022,-69.1196
SPRUCE PINE,AL,34.4246,-87.8145
SPRUCE PINE,NC,35.9146,-82.0765
SPUR,TX,33.4715,-100.802
SPURGEON,IN,38.2638,-87.2305
SPURGER,TX,30.7927,-94.3545
SPURLOCKVILLE,WV,38.1057,-82.0272
SQUAW LAKE,MN,47.6244,-94.1877
SQUAW VALLEY,CA,36.7503,-119.354
SQUIRE,WV,37.3752,-81.6539
SQUIRES,MO,36.9323,-92.499
SQUIRREL,ID,44.3192,-111.602
SQUIRREL ISLAND,ME,44.0213,-69.5233
ST COLUMBANS,NE,41.0927,-96.0905
ST JOHN,VI,18.3333,-64.75
ST THOMAS,VI,18.3507,-64.9359
STAATSBURG,NY,41.8816,-73.7245
STACY,MN,45.3968,-92.9877
STACY,NC,34.8739,-76.5871
STACYVILLE,IA,43.4356,-92.8532
STACYVILLE,ME,45.5199,-68.6474
STAFFORD,CT,41.8115,-72.3088
STAFFORD,KS,37.9618,-98.775
STAFFORD,NY,42.9752,-78.0699
STAFFORD,OH,39.7112,-81.2758
STAFFORD,TX,29.6274,-95.5649
STAFFORD,VA,38.422,-77.4082
STAFFORD SPRINGS,CT,41.9005,-72.2764
STAFFORDSVILLE,KY,37.8253,-82.8822
STAFFORDSVILLE,VA,37.3146,-80.7226
STAFFORDVILLE,CT,41.9916,-72.2577
STAHLSTOWN,PA,40.3602,-79.4398
STALEY,NC,35.7999,-79.5934
STAMBAUGH,KY,37.9166,-82.8034
STAMBAUGH,MI,46.0797,-88.629
STAMFORD,CT,41.0552,-73.531
STAMFORD,NE,40.1765,-99.4049
STAMFORD,NY,42.4135,-74.6194
STAMFORD,TX,32.8696,-99.8084
STAMFORD,VT,42.7826,-73.0675
STAMPING GROUND,KY,38.3063,-84.6761
STAMPS,AR,33.3438,-93.5057
STANAFORD,WV,37.7489,-81.2245
STANARDSVILLE,VA,38.3121,-78.482
STANBERRY,MO,40.2169,-94.5399
STANCHFIELD,MN,45.6513,-93.2756
STANDARD,CA,37.9864,-120.241
STANDARD,IL,41.2567,-89.1778
STANDARD CITY,IL,39.2387,-89.8894
STANDISH,CA,40.3417,-120.423
STANDISH,ME,43.8045,-70.5549
STANDISH,MI,43.9794,-83.9007
STANFIELD,AZ,32.8958,-111.957
STANFIELD,NC,35.2584,-80.4152
STANFIELD,OR,45.8064,-119.176
STANFORD,CA,37.1894,-121.705
STANFORD,IL,40.4352,-89.2207
STANFORD,IN,39.0859,-86.6689
STANFORD,KY,37.522,-84.6845
STANFORD,MT,47.1514,-110.222
STANFORDVILLE,NY,41.9135,-73.6954
STANHOPE,IA,42.2967,-93.7766
STANHOPE,NJ,40.9309,-74.7136
STANLEY,IA,42.6144,-91.7956
STANLEY,ID,44.3714,-114.856
STANLEY,KY,37.7455,-87.1128
STANLEY,NC,35.3292,-81.0574
STANLEY,ND,48.3458,-102.418
STANLEY,NM,35.2278,-105.977
STANLEY,NY,42.8334,-77.1294
STANLEY,VA,38.5599,-78.512
STANLEY,WI,44.9934,-91.0695
STANLEYTOWN,VA,36.6889,-79.9447
STANTON,AL,32.7235,-86.8758
STANTON,CA,33.6403,-117.769
STANTON,IA,40.9801,-95.1158
STANTON,KY,37.8223,-83.7853
STANTON,MI,43.2893,-85.0596
STANTON,MO,38.2744,-91.0855
STANTON,ND,47.3773,-101.395
STANTON,NE,41.9822,-97.2034
STANTON,NJ,40.5764,-74.8311
STANTON,TN,35.4561,-89.3391
STANTON,TX,32.2,-101.823
STANTONSBURG,NC,35.6564,-77.806
STANTONVILLE,TN,35.1646,-88.444
STANVILLE,KY,37.4584,-82.6732
STANWOOD,IA,41.8921,-91.1521
STANWOOD,MI,43.5909,-85.4037
STANWOOD,WA,48.0801,-122.106
STAPLEHURST,NE,40.9597,-97.2517
STAPLES,MN,46.2509,-94.9344
STAPLES,TX,29.6118,-97.9712
STAPLETON,AL,30.8585,-87.729
STAPLETON,GA,33.1814,-82.4386
STAPLETON,NE,41.4802,-100.512
STAR,ID,43.713,-116.485
STAR,MS,32.0961,-90.0615
STAR,NC,35.4399,-79.8251
STAR,TX,31.4771,-98.6309
STAR CITY,AR,33.9995,-91.7093
STAR CITY,IN,41.003,-86.589
STAR JUNCTION,PA,40.0651,-79.769
STAR LAKE,NY,44.174,-74.9919
STAR LAKE,WI,46.0613,-89.4858
STAR PRAIRIE,WI,45.2656,-92.4808
STAR TANNERY,VA,39.0785,-78.4431
STARBUCK,MN,45.5728,-95.5734
STARBUCK,WA,46.5128,-118.102
STARFORD,PA,40.7027,-78.9588
STARK,KS,37.6754,-95.1788
STARK CITY,MO,36.8681,-94.138
STARKE,FL,29.9281,-82.1796
STARKS,LA,30.3122,-93.643
STARKSBORO,VT,44.2352,-73.0209
STARKVILLE,CO,37.121,-104.523
STARKVILLE,MS,33.46,-88.8276
STARKWEATHER,ND,48.4493,-98.7606
STARLIGHT,PA,41.616,-75.2747
STARR,SC,34.4091,-82.6601
STARRUCCA,PA,41.8953,-75.4243
START,LA,32.4919,-91.8563
STARTEX,SC,34.9875,-82.1351
STARTUP,WA,47.8703,-121.768
STATE CENTER,IA,42.0255,-93.1448
STATE COLLEGE,PA,40.7867,-77.8582
STATE FARM,VA,37.7338,-77.8881
STATE LINE,IN,40.1967,-87.5265
STATE LINE,MS,31.3606,-88.6065
STATE LINE,PA,39.7248,-77.7186
STATE PARK,SC,34.006,-80.9708
STATE ROAD,NC,36.3366,-80.8523
STATE UNIVERSITY,AR,35.8422,-90.6735
STATELINE,NV,38.8606,-119.733
STATEN ISLAND,NY,40.6067,-74.1624
STATENVILLE,GA,30.7689,-83.0371
STATESBORO,GA,32.4452,-81.7698
STATESVILLE,NC,35.7953,-80.8734
STATHAM,GA,33.9803,-83.5901
STATTS MILLS,WV,38.8249,-81.7066
STAUNTON,IL,39.0385,-89.7847
STAUNTON,IN,39.4917,-87.1867
STAUNTON,VA,38.1572,-79.0628
STAYTON,OR,44.8077,-122.727
STEAMBOAT ROCK,IA,42.4123,-93.0847
STEAMBOAT SPRINGS,CO,40.4803,-106.827
STEAMBURG,NY,42.082,-78.9177
STEARNS,KY,36.7773,-84.5025
STEBBINS,AK,64.7556,-165.672
STEDMAN,NC,35.0309,-78.7002
STEEDMAN,MO,38.7644,-91.7987
STEELE,AL,33.9168,-86.2436
STEELE,KY,37.3998,-82.1978
STEELE,MO,36.177,-89.8607
STEELE,ND,46.876,-99.799
STEELE CITY,NE,40.1529,-97.1264
STEELES TAVERN,VA,38.1797,-79.1413
STEELEVILLE,IL,38.0047,-89.6761
STEELVILLE,MO,37.8904,-91.3032
STEELVILLE,PA,39.9832,-75.7481
STEEN,MN,43.6749,-96.2528
STEENS,MS,33.6033,-88.321
STEEP FALLS,ME,43.7719,-70.6396
STEGER,IL,41.8119,-87.6873
STEHEKIN,WA,47.9058,-120.52
STEILACOOM,WA,47.1327,-122.332
STEINAUER,NE,40.2073,-96.2319
STEINHATCHEE,FL,29.6932,-83.3764
STELLA,MO,36.8145,-94.3793
STELLA,NC,34.8739,-76.5871
STELLA,NE,40.231,-95.7729
STELLA NIAGARA,NY,43.1995,-79.0425
STEM,NC,36.2097,-78.727
STENDAL,IN,38.271,-87.1478
STEPHAN,SD,44.5451,-99.4882
STEPHEN,MN,48.4772,-96.8675
STEPHENS,AR,33.4605,-93.0119
STEPHENS,GA,33.8046,-83.1517
STEPHENS CITY,VA,39.1634,-78.2462
STEPHENSON,MI,45.4474,-87.614
STEPHENSON,VA,39.2137,-78.0901
STEPHENSON,WV,37.6033,-81.54
STEPHENSPORT,KY,37.9138,-86.5242
STEPHENTOWN,NY,42.5477,-73.3687
STEPHENVILLE,TX,32.2161,-98.2113
STEPTOE,WA,46.8387,-117.644
STERLING,AK,60.5136,-150.853
STERLING,CO,40.7151,-103.211
STERLING,CT,41.7199,-71.8232
STERLING,IL,41.8357,-89.7459
STERLING,KS,38.2242,-98.183
STERLING,MA,42.3668,-71.9394
STERLING,MI,44.0795,-83.9567
STERLING,ND,46.8761,-100.277
STERLING,NE,40.4635,-96.3783
STERLING,NY,43.3419,-76.6652
STERLING,OH,40.9369,-81.8305
STERLING,OK,34.7496,-98.1679
STERLING,PA,41.377,-75.316
STERLING,UT,39.1335,-111.741
STERLING,VA,39.0001,-77.4059
STERLING CITY,TX,31.883,-101.03
STERLING FOREST,NY,41.1823,-74.3184
STERLING HEIGHTS,MI,42.5654,-83.0298
STERLINGTON,LA,32.6178,-92.0601
STERRETT,AL,33.4191,-86.5444
STET,MO,39.411,-93.4319
STETSON,ME,44.8947,-69.1423
STETSONVILLE,WI,45.194,-90.3028
STEUBEN,ME,45.003,-67.4955
STEUBEN,WI,43.2742,-90.9243
STEUBENVILLE,OH,40.37,-80.644
STEVENS,PA,40.1686,-76.33
STEVENS POINT,WI,44.5234,-89.5556
STEVENS VILLAGE,AK,65.2264,-151.025
STEVENSBURG,VA,38.435,-77.8606
STEVENSON,AL,34.8562,-85.8713
STEVENSON,CT,41.3866,-73.1872
STEVENSON,MD,39.4129,-76.7303
STEVENSON,WA,45.6737,-121.913
STEVENSON RANCH,CA,33.7866,-118.299
STEVENSVILLE,MD,39.0121,-76.1157
STEVENSVILLE,MI,42.0074,-86.5081
STEVENSVILLE,MT,46.3205,-114.047
STEVENSVILLE,PA,41.772,-76.5213
STEVENSVILLE,VA,37.7018,-76.9162
STEVINSON,CA,37.3245,-120.865
STEWARD,IL,41.7967,-89.0861
STEWARDSON,IL,39.2735,-88.8013
STEWART,MN,44.7667,-94.3444
STEWART,MS,33.518,-89.4679
STEWART,OH,39.3625,-81.9069
STEWART,TN,36.273,-87.7474
STEWARTS POINT,CA,38.6767,-123.372
STEWARTSTOWN,PA,39.8092,-76.6068
STEWARTSVILLE,MO,39.7984,-94.5174
STEWARTSVILLE,NJ,40.7174,-75.073
STEWARTVILLE,MN,43.8843,-92.5037
STICKNEY,SD,43.5716,-98.4984
STIDHAM,OK,35.3474,-95.6641
STIGLER,OK,35.2661,-95.0619
STILESVILLE,IN,39.633,-86.6077
STILL POND,MD,39.3399,-76.0474
STILL RIVER,MA,42.4871,-71.6131
STILLMAN VALLEY,IL,42.1133,-89.1863
STILLMORE,GA,32.4459,-82.2587
STILLWATER,ME,44.9224,-68.6868
STILLWATER,MN,45.0549,-92.8204
STILLWATER,NJ,41.0439,-74.872
STILLWATER,NY,43.0019,-73.6609
STILLWATER,OH,40.4404,-81.4885
STILLWATER,OK,36.1305,-97.0695
STILLWATER,PA,41.1206,-76.4124
STILWELL,KS,38.818,-94.6567
STILWELL,OK,35.9317,-94.607
STINESVILLE,IN,39.2998,-86.6482
STINNETT,KY,37.0831,-83.4197
STINNETT,TX,35.8239,-101.445
STINSON BEACH,CA,37.9116,-122.652
STINSON LAKE,NH,43.9675,-71.8409
STIRLING,NJ,40.6983,-74.4502
STIRLING CITY,CA,39.9951,-121.479
STIRRAT,WV,37.8332,-81.9024
STIRUM,ND,46.2216,-97.6231
STITES,ID,46.1177,-115.974
STITTVILLE,NY,43.2194,-75.2991
STITZER,WI,42.9266,-90.5836
STOCKBRIDGE,GA,33.5499,-84.208
STOCKBRIDGE,MA,42.2869,-73.3206
STOCKBRIDGE,MI,42.4967,-84.2431
STOCKBRIDGE,VT,43.757,-72.7302
STOCKBRIDGE,WI,44.0805,-88.3124
STOCKDALE,OH,38.9555,-82.8584
STOCKDALE,PA,40.0385,-79.9209
STOCKDALE,TX,29.2354,-97.9341
STOCKERTOWN,PA,40.7729,-75.3635
STOCKETT,MT,47.2547,-111.084
STOCKHOLM,ME,46.7878,-68.1552
STOCKHOLM,NJ,41.1381,-74.5619
STOCKHOLM,SD,45.1067,-96.8023
STOCKHOLM,WI,44.5084,-92.2326
STOCKLAND,IL,40.7481,-87.8288
STOCKPORT,IA,40.8681,-91.8898
STOCKPORT,OH,39.549,-81.8262
STOCKTON,AL,31.0791,-87.7986
STOCKTON,CA,37.9587,-121.291
STOCKTON,GA,30.9551,-83.0138
STOCKTON,IA,41.5387,-90.8569
STOCKTON,IL,42.3495,-90.0854
STOCKTON,KS,39.4122,-99.3699
STOCKTON,MD,38.0429,-75.4118
STOCKTON,MN,44.0252,-91.7708
STOCKTON,MO,37.6817,-93.7977
STOCKTON,NJ,40.4364,-74.9706
STOCKTON,NY,42.3151,-79.3883
STOCKTON,UT,40.4415,-112.356
STOCKTON SPRINGS,ME,44.5011,-68.8917
STOCKVILLE,NE,40.5248,-100.382
STOCKWELL,IN,40.2845,-86.7724
STODDARD,NH,42.9548,-72.1025
STODDARD,WI,43.6691,-91.1343
STOKES,NC,35.7113,-77.2667
STOKESDALE,NC,36.2257,-79.974
STOLLINGS,WV,37.8303,-81.9639
STONE,KY,37.5807,-82.2744
STONE CREEK,OH,40.4049,-81.6029
STONE HARBOR,NJ,39.0479,-74.775
STONE LAKE,WI,45.8212,-91.4628
STONE MOUNTAIN,GA,33.8028,-84.1698
STONE PARK,IL,41.9074,-87.878
STONE RIDGE,NY,41.8463,-74.2073
STONEBORO,PA,41.3356,-80.1036
STONEFORT,IL,37.6432,-88.6228
STONEGA,VA,36.9509,-82.7867
STONEHAM,CO,40.7358,-103.997
STONEHAM,MA,42.4746,-71.0981
STONEHAM,ME,44.3133,-70.8618
STONEVILLE,MS,33.4096,-90.9104
STONEVILLE,NC,36.4669,-79.9128
STONEWALL,LA,32.1733,-93.8673
STONEWALL,MS,32.1407,-88.7706
STONEWALL,NC,35.1561,-76.6323
STONEWALL,OK,34.6511,-96.5274
STONEWALL,TX,30.2896,-98.7067
STONEY FORK,KY,36.7692,-83.7082
STONINGTON,CT,41.3786,-71.9179
STONINGTON,IL,39.6464,-89.2189
STONINGTON,ME,44.6419,-68.3915
STONY BROOK,NY,40.9048,-73.132
STONY CREEK,NY,43.4644,-73.8764
STONY CREEK,VA,36.8783,-77.3928
STONY POINT,NC,35.8831,-81.1628
STONY POINT,NY,41.2357,-74.0281
STONY RIDGE,OH,41.5091,-83.5085
STONY RUN,PA,40.6139,-75.815
STONYFORD,CA,39.2821,-122.431
STOPOVER,KY,37.5093,-82.0784
STORDEN,MN,44.0396,-95.3194
STORM LAKE,IA,42.6932,-95.1518
STORMVILLE,NY,41.5545,-73.7267
STORRIE,CA,39.9185,-121.337
STORRS MANSFIELD,CT,41.808,-72.2467
STORY,AR,34.6732,-93.5303
STORY,WY,44.58,-106.898
STORY CITY,IA,42.1581,-93.6101
STOTTS CITY,MO,37.1042,-93.9953
STOTTVILLE,NY,42.2857,-73.7335
STOUGHTON,MA,42.1184,-71.1057
STOUGHTON,WI,42.9313,-89.1684
STOUT,IA,42.5255,-92.7029
STOUT,OH,38.7835,-83.1028
STOUTLAND,MO,37.8373,-92.4626
STOUTSVILLE,MO,39.4815,-91.8488
STOUTSVILLE,OH,39.616,-82.8086
STOVALL,NC,36.4424,-78.5571
STOVER,MO,38.4379,-92.996
